,index,runs,time,residual,event_of_run,event_nr,event_mean_residual,event_total_residual,nr_of_days,month,doy,week,country
111,214033,h069,2006-01-04 12:00:00,430767.68354823574,4,2,429246.750569732,47646389.31324025,111,1,4,1,NOR
112,214034,h069,2006-01-05 12:00:00,430767.68354823574,4,2,429246.750569732,47646389.31324025,111,1,5,1,NOR
113,214035,h069,2006-01-06 12:00:00,430767.68354823574,4,2,429246.750569732,47646389.31324025,111,1,6,1,NOR
114,214036,h069,2006-01-07 12:00:00,400440.23437369935,4,2,429246.750569732,47646389.31324025,111,1,7,1,NOR
115,214037,h069,2006-01-08 12:00:00,398079.11640650907,4,2,429246.750569732,47646389.31324025,111,1,8,1,NOR
116,214038,h069,2006-01-09 12:00:00,432212.5376287433,4,2,429246.750569732,47646389.31324025,111,1,9,1,NOR
117,214039,h069,2006-01-10 12:00:00,432212.53762874333,4,2,429246.750569732,47646389.31324025,111,1,10,1,NOR
118,214040,h069,2006-01-11 12:00:00,432212.5376287433,4,2,429246.750569732,47646389.31324025,111,1,11,1,NOR
119,214041,h069,2006-01-12 12:00:00,432212.5376287432,4,2,429246.750569732,47646389.31324025,111,1,12,1,NOR
120,214042,h069,2006-01-13 12:00:00,432212.53762874333,4,2,429246.750569732,47646389.31324025,111,1,13,1,NOR
121,214043,h069,2006-01-14 12:00:00,432212.5376287434,4,2,429246.750569732,47646389.31324025,111,1,14,1,NOR
122,214044,h069,2006-01-15 12:00:00,420535.4507361839,4,2,429246.750569732,47646389.31324025,111,1,15,1,NOR
123,214045,h069,2006-01-16 12:00:00,414052.1730489171,4,2,429246.750569732,47646389.31324025,111,1,16,1,NOR
124,214046,h069,2006-01-17 12:00:00,395604.854809322,4,2,429246.750569732,47646389.31324025,111,1,17,1,NOR
125,214047,h069,2006-01-18 12:00:00,394826.1839700932,4,2,429246.750569732,47646389.31324025,111,1,18,1,NOR
126,214048,h069,2006-01-19 12:00:00,382001.9207454142,4,2,429246.750569732,47646389.31324025,111,1,19,1,NOR
127,214049,h069,2006-01-20 12:00:00,376016.45991087984,4,2,429246.750569732,47646389.31324025,111,1,20,1,NOR
128,214050,h069,2006-01-21 12:00:00,365852.11109549756,4,2,429246.750569732,47646389.31324025,111,1,21,1,NOR
129,214051,h069,2006-01-22 12:00:00,371878.21450245153,4,2,429246.750569732,47646389.31324025,111,1,22,1,NOR
130,214052,h069,2006-01-23 12:00:00,405372.3929302436,4,2,429246.750569732,47646389.31324025,111,1,23,1,NOR
131,214053,h069,2006-01-24 12:00:00,412373.39622297796,4,2,429246.750569732,47646389.31324025,111,1,24,1,NOR
132,214054,h069,2006-01-25 12:00:00,391561.2087465878,4,2,429246.750569732,47646389.31324025,111,1,25,1,NOR
133,214055,h069,2006-01-26 12:00:00,369470.27815224265,4,2,429246.750569732,47646389.31324025,111,1,26,1,NOR
134,214056,h069,2006-01-27 12:00:00,431381.16588327556,4,2,429246.750569732,47646389.31324025,111,1,27,1,NOR
135,214057,h069,2006-01-28 12:00:00,395145.79918885045,4,2,429246.750569732,47646389.31324025,111,1,28,1,NOR
136,214058,h069,2006-01-29 12:00:00,409033.8367597916,4,2,429246.750569732,47646389.31324025,111,1,29,1,NOR
137,214059,h069,2006-01-30 12:00:00,436651.3708960962,4,2,429246.750569732,47646389.31324025,111,1,30,1,NOR
138,214060,h069,2006-01-31 12:00:00,436651.3708960963,4,2,429246.750569732,47646389.31324025,111,1,31,1,NOR
139,214061,h069,2006-02-01 12:00:00,436651.37089609634,4,2,429246.750569732,47646389.31324025,111,1,32,1,NOR
140,214062,h069,2006-02-02 12:00:00,436651.37089609634,4,2,429246.750569732,47646389.31324025,111,1,33,1,NOR
141,214063,h069,2006-02-03 12:00:00,436651.3708960963,4,2,429246.750569732,47646389.31324025,111,1,34,1,NOR
142,214064,h069,2006-02-04 12:00:00,436965.760671063,4,2,429246.750569732,47646389.31324025,111,1,35,1,NOR
143,214065,h069,2006-02-05 12:00:00,436965.760671063,4,2,429246.750569732,47646389.31324025,111,1,36,1,NOR
144,214066,h069,2006-02-06 12:00:00,436965.760671063,4,2,429246.750569732,47646389.31324025,111,1,37,1,NOR
145,214067,h069,2006-02-07 12:00:00,436965.760671063,4,2,429246.750569732,47646389.31324025,111,1,38,1,NOR
146,214068,h069,2006-02-08 12:00:00,436965.7606710629,4,2,429246.750569732,47646389.31324025,111,1,39,1,NOR
147,214069,h069,2006-02-09 12:00:00,436965.7606710629,4,2,429246.750569732,47646389.31324025,111,1,40,1,NOR
148,214070,h069,2006-02-10 12:00:00,436965.7606710631,4,2,429246.750569732,47646389.31324025,111,1,41,1,NOR
149,214071,h069,2006-02-11 12:00:00,433104.2012942057,4,2,429246.750569732,47646389.31324025,111,1,42,1,NOR
150,214072,h069,2006-02-12 12:00:00,454598.1497911958,4,2,429246.750569732,47646389.31324025,111,1,43,1,NOR
151,214073,h069,2006-02-13 12:00:00,455909.48906238383,4,2,429246.750569732,47646389.31324025,111,1,44,1,NOR
152,214074,h069,2006-02-14 12:00:00,455909.4890623838,4,2,429246.750569732,47646389.31324025,111,1,45,1,NOR
153,214075,h069,2006-02-15 12:00:00,455909.48906238383,4,2,429246.750569732,47646389.31324025,111,1,46,1,NOR
154,214076,h069,2006-02-16 12:00:00,455909.48906238383,4,2,429246.750569732,47646389.31324025,111,1,47,1,NOR
155,214077,h069,2006-02-17 12:00:00,455909.4890623838,4,2,429246.750569732,47646389.31324025,111,1,48,1,NOR
156,214078,h069,2006-02-18 12:00:00,455909.48906238383,4,2,429246.750569732,47646389.31324025,111,1,49,1,NOR
157,214079,h069,2006-02-19 12:00:00,455909.4890623838,4,2,429246.750569732,47646389.31324025,111,1,50,1,NOR
158,214080,h069,2006-02-20 12:00:00,455909.48906238383,4,2,429246.750569732,47646389.31324025,111,1,51,1,NOR
159,214081,h069,2006-02-21 12:00:00,455909.4890623839,4,2,429246.750569732,47646389.31324025,111,1,52,1,NOR
160,214082,h069,2006-02-22 12:00:00,455909.4890623838,4,2,429246.750569732,47646389.31324025,111,1,53,1,NOR
161,214083,h069,2006-02-23 12:00:00,428822.3254746396,4,2,429246.750569732,47646389.31324025,111,1,54,1,NOR
162,214084,h069,2006-02-24 12:00:00,420525.11401405215,4,2,429246.750569732,47646389.31324025,111,1,55,1,NOR
163,214085,h069,2006-02-25 12:00:00,418319.5515042428,4,2,429246.750569732,47646389.31324025,111,1,56,1,NOR
164,214086,h069,2006-02-26 12:00:00,426706.3943698118,4,2,429246.750569732,47646389.31324025,111,1,57,1,NOR
165,214087,h069,2006-02-27 12:00:00,459416.80551677244,4,2,429246.750569732,47646389.31324025,111,1,58,1,NOR
166,214088,h069,2006-02-28 12:00:00,467896.1499556576,4,2,429246.750569732,47646389.31324025,111,1,59,1,NOR
167,214089,h069,2006-03-01 12:00:00,453041.2379268939,4,2,429246.750569732,47646389.31324025,111,1,60,1,NOR
168,214090,h069,2006-03-02 12:00:00,445658.86734379845,4,2,429246.750569732,47646389.31324025,111,1,61,1,NOR
169,214091,h069,2006-03-03 12:00:00,464281.7098038344,4,2,429246.750569732,47646389.31324025,111,1,62,1,NOR
170,214092,h069,2006-03-04 12:00:00,467060.9668340931,4,2,429246.750569732,47646389.31324025,111,1,63,1,NOR
171,214093,h069,2006-03-05 12:00:00,470599.39864739694,4,2,429246.750569732,47646389.31324025,111,1,64,1,NOR
172,214094,h069,2006-03-06 12:00:00,470599.39864739677,4,2,429246.750569732,47646389.31324025,111,1,65,1,NOR
173,214095,h069,2006-03-07 12:00:00,470599.3986473968,4,2,429246.750569732,47646389.31324025,111,1,66,1,NOR
174,214096,h069,2006-03-08 12:00:00,470599.3986473968,4,2,429246.750569732,47646389.31324025,111,1,67,1,NOR
175,214097,h069,2006-03-09 12:00:00,470599.3986473968,4,2,429246.750569732,47646389.31324025,111,1,68,1,NOR
176,214098,h069,2006-03-10 12:00:00,470599.39864739677,4,2,429246.750569732,47646389.31324025,111,1,69,1,NOR
177,214099,h069,2006-03-11 12:00:00,470599.39864739706,4,2,429246.750569732,47646389.31324025,111,1,70,1,NOR
178,214100,h069,2006-03-12 12:00:00,470599.3986473967,4,2,429246.750569732,47646389.31324025,111,1,71,1,NOR
179,214101,h069,2006-03-13 12:00:00,470599.3986473966,4,2,429246.750569732,47646389.31324025,111,1,72,1,NOR
180,214102,h069,2006-03-14 12:00:00,470599.3986473967,4,2,429246.750569732,47646389.31324025,111,1,73,1,NOR
181,214103,h069,2006-03-15 12:00:00,465363.4575980438,4,2,429246.750569732,47646389.31324025,111,1,74,1,NOR
182,214104,h069,2006-03-16 12:00:00,459900.2455393063,4,2,429246.750569732,47646389.31324025,111,1,75,1,NOR
183,214105,h069,2006-03-17 12:00:00,460458.3503764306,4,2,429246.750569732,47646389.31324025,111,1,76,1,NOR
184,214106,h069,2006-03-18 12:00:00,415233.68241284735,4,2,429246.750569732,47646389.31324025,111,1,77,1,NOR
185,214107,h069,2006-03-19 12:00:00,400940.69121964567,4,2,429246.750569732,47646389.31324025,111,1,78,1,NOR
186,214108,h069,2006-03-20 12:00:00,455342.84728756204,4,2,429246.750569732,47646389.31324025,111,1,79,1,NOR
187,214109,h069,2006-03-21 12:00:00,413190.768858604,4,2,429246.750569732,47646389.31324025,111,1,80,1,NOR
188,214110,h069,2006-03-22 12:00:00,397602.4218327754,4,2,429246.750569732,47646389.31324025,111,1,81,1,NOR
189,214111,h069,2006-03-23 12:00:00,445838.0710808121,4,2,429246.750569732,47646389.31324025,111,1,82,1,NOR
190,214112,h069,2006-03-24 12:00:00,360701.7499329093,4,2,429246.750569732,47646389.31324025,111,1,83,1,NOR
191,214113,h069,2006-03-25 12:00:00,384576.4117532681,4,2,429246.750569732,47646389.31324025,111,1,84,1,NOR
192,214114,h069,2006-03-26 12:00:00,412016.70002083434,4,2,429246.750569732,47646389.31324025,111,1,85,1,NOR
193,214115,h069,2006-03-27 12:00:00,439009.0522287975,4,2,429246.750569732,47646389.31324025,111,1,86,1,NOR
194,214116,h069,2006-03-28 12:00:00,439009.05222879746,4,2,429246.750569732,47646389.31324025,111,1,87,1,NOR
195,214117,h069,2006-03-29 12:00:00,439009.0522287974,4,2,429246.750569732,47646389.31324025,111,1,88,1,NOR
196,214118,h069,2006-03-30 12:00:00,439009.05222879734,4,2,429246.750569732,47646389.31324025,111,1,89,1,NOR
197,214119,h069,2006-03-31 12:00:00,439009.0522287974,4,2,429246.750569732,47646389.31324025,111,1,90,1,NOR
198,214120,h069,2006-04-01 12:00:00,424527.5410333358,4,2,429246.750569732,47646389.31324025,111,1,91,1,NOR
199,214121,h069,2006-04-02 12:00:00,425719.332461691,4,2,429246.750569732,47646389.31324025,111,1,92,1,NOR
200,214122,h069,2006-04-03 12:00:00,444207.9954212451,4,2,429246.750569732,47646389.31324025,111,1,93,1,NOR
201,214123,h069,2006-04-04 12:00:00,444207.9954212452,4,2,429246.750569732,47646389.31324025,111,1,94,1,NOR
202,214124,h069,2006-04-05 12:00:00,444207.99542124517,4,2,429246.750569732,47646389.31324025,111,1,95,1,NOR
203,214125,h069,2006-04-06 12:00:00,444207.9954212452,4,2,429246.750569732,47646389.31324025,111,1,96,1,NOR
204,214126,h069,2006-04-07 12:00:00,444207.9954212451,4,2,429246.750569732,47646389.31324025,111,1,97,1,NOR
205,214127,h069,2006-04-08 12:00:00,444207.99542124517,4,2,429246.750569732,47646389.31324025,111,1,98,1,NOR
206,214128,h069,2006-04-09 12:00:00,433981.64498336543,4,2,429246.750569732,47646389.31324025,111,1,99,1,NOR
207,214129,h069,2006-04-10 12:00:00,433217.8796166686,4,2,429246.750569732,47646389.31324025,111,1,100,1,NOR
208,214130,h069,2006-04-11 12:00:00,414543.619675625,4,2,429246.750569732,47646389.31324025,111,1,101,1,NOR
209,214131,h069,2006-04-12 12:00:00,399434.46326219855,4,2,429246.750569732,47646389.31324025,111,1,102,1,NOR
210,214132,h069,2006-04-13 12:00:00,396538.1073533207,4,2,429246.750569732,47646389.31324025,111,1,103,1,NOR
211,214133,h069,2006-04-14 12:00:00,409467.90303351596,4,2,429246.750569732,47646389.31324025,111,1,104,1,NOR
212,214134,h069,2006-04-15 12:00:00,369597.92988741223,4,2,429246.750569732,47646389.31324025,111,1,105,1,NOR
213,214135,h069,2006-04-16 12:00:00,370862.9539347337,4,2,429246.750569732,47646389.31324025,111,1,106,1,NOR
214,214136,h069,2006-04-17 12:00:00,353579.6620838342,4,2,429246.750569732,47646389.31324025,111,1,107,1,NOR
215,214137,h069,2006-04-18 12:00:00,374389.1044168315,4,2,429246.750569732,47646389.31324025,111,1,108,1,NOR
216,214138,h069,2006-04-19 12:00:00,387468.71769697743,4,2,429246.750569732,47646389.31324025,111,1,109,1,NOR
217,214139,h069,2006-04-20 12:00:00,391319.52035965613,4,2,429246.750569732,47646389.31324025,111,1,110,1,NOR
218,214140,h069,2006-04-21 12:00:00,372238.6472068129,4,2,429246.750569732,47646389.31324025,111,1,111,1,NOR
219,317804,h098,2005-01-01 12:00:00,401769.6221031395,1,3,418739.03032510245,45223815.275111064,108,1,1,1,NOR
220,317805,h098,2005-01-02 12:00:00,378964.81192155636,1,3,418739.03032510245,45223815.275111064,108,1,2,1,NOR
221,317806,h098,2005-01-03 12:00:00,413476.12290516356,1,3,418739.03032510245,45223815.275111064,108,1,3,1,NOR
222,317807,h098,2005-01-04 12:00:00,413476.1229051635,1,3,418739.03032510245,45223815.275111064,108,1,4,1,NOR
223,317808,h098,2005-01-05 12:00:00,413476.12290516344,1,3,418739.03032510245,45223815.275111064,108,1,5,1,NOR
224,317809,h098,2005-01-06 12:00:00,413476.12290516356,1,3,418739.03032510245,45223815.275111064,108,1,6,1,NOR
225,317810,h098,2005-01-07 12:00:00,413476.1229051635,1,3,418739.03032510245,45223815.275111064,108,1,7,1,NOR
226,317811,h098,2005-01-08 12:00:00,465556.9402006195,1,3,418739.03032510245,45223815.275111064,108,1,8,1,NOR
227,317812,h098,2005-01-09 12:00:00,465556.9402006196,1,3,418739.03032510245,45223815.275111064,108,1,9,1,NOR
228,317813,h098,2005-01-10 12:00:00,465556.9402006195,1,3,418739.03032510245,45223815.275111064,108,1,10,1,NOR
229,317814,h098,2005-01-11 12:00:00,465556.9402006195,1,3,418739.03032510245,45223815.275111064,108,1,11,1,NOR
230,317815,h098,2005-01-12 12:00:00,465556.9402006196,1,3,418739.03032510245,45223815.275111064,108,1,12,1,NOR
231,317816,h098,2005-01-13 12:00:00,465556.9402006195,1,3,418739.03032510245,45223815.275111064,108,1,13,1,NOR
232,317817,h098,2005-01-14 12:00:00,465556.9402006195,1,3,418739.03032510245,45223815.275111064,108,1,14,1,NOR
233,317818,h098,2005-01-15 12:00:00,474693.5062187579,1,3,418739.03032510245,45223815.275111064,108,1,15,1,NOR
234,317819,h098,2005-01-16 12:00:00,474693.5062187585,1,3,418739.03032510245,45223815.275111064,108,1,16,1,NOR
235,317820,h098,2005-01-17 12:00:00,474693.50621875847,1,3,418739.03032510245,45223815.275111064,108,1,17,1,NOR
236,317821,h098,2005-01-18 12:00:00,474693.5062187585,1,3,418739.03032510245,45223815.275111064,108,1,18,1,NOR
237,317822,h098,2005-01-19 12:00:00,474693.5062187585,1,3,418739.03032510245,45223815.275111064,108,1,19,1,NOR
238,317823,h098,2005-01-20 12:00:00,474693.50621875847,1,3,418739.03032510245,45223815.275111064,108,1,20,1,NOR
239,317824,h098,2005-01-21 12:00:00,474693.5062187585,1,3,418739.03032510245,45223815.275111064,108,1,21,1,NOR
240,317825,h098,2005-01-22 12:00:00,474693.5062187585,1,3,418739.03032510245,45223815.275111064,108,1,22,1,NOR
241,317826,h098,2005-01-23 12:00:00,474693.50621875835,1,3,418739.03032510245,45223815.275111064,108,1,23,1,NOR
242,317827,h098,2005-01-24 12:00:00,474693.50621875835,1,3,418739.03032510245,45223815.275111064,108,1,24,1,NOR
243,317828,h098,2005-01-25 12:00:00,474693.50621875835,1,3,418739.03032510245,45223815.275111064,108,1,25,1,NOR
244,317829,h098,2005-01-26 12:00:00,474693.50621875835,1,3,418739.03032510245,45223815.275111064,108,1,26,1,NOR
245,317830,h098,2005-01-27 12:00:00,370906.1089670224,1,3,418739.03032510245,45223815.275111064,108,1,27,1,NOR
246,317831,h098,2005-01-28 12:00:00,384858.9815487669,1,3,418739.03032510245,45223815.275111064,108,1,28,1,NOR
247,317832,h098,2005-01-29 12:00:00,390685.8046793669,1,3,418739.03032510245,45223815.275111064,108,1,29,1,NOR
248,317833,h098,2005-01-30 12:00:00,440840.59257296904,1,3,418739.03032510245,45223815.275111064,108,1,30,1,NOR
249,317834,h098,2005-01-31 12:00:00,474693.5062187584,1,3,418739.03032510245,45223815.275111064,108,1,31,1,NOR
250,317835,h098,2005-02-01 12:00:00,472195.68364184827,1,3,418739.03032510245,45223815.275111064,108,1,32,1,NOR
251,317836,h098,2005-02-02 12:00:00,457450.8185517682,1,3,418739.03032510245,45223815.275111064,108,1,33,1,NOR
252,317837,h098,2005-02-03 12:00:00,458080.8101496304,1,3,418739.03032510245,45223815.275111064,108,1,34,1,NOR
253,317838,h098,2005-02-04 12:00:00,474693.5062187583,1,3,418739.03032510245,45223815.275111064,108,1,35,1,NOR
254,317839,h098,2005-02-05 12:00:00,457328.2917322949,1,3,418739.03032510245,45223815.275111064,108,1,36,1,NOR
255,317840,h098,2005-02-06 12:00:00,464487.0624079148,1,3,418739.03032510245,45223815.275111064,108,1,37,1,NOR
256,317841,h098,2005-02-07 12:00:00,501079.749181539,1,3,418739.03032510245,45223815.275111064,108,1,38,1,NOR
257,317842,h098,2005-02-08 12:00:00,494749.5177338681,1,3,418739.03032510245,45223815.275111064,108,1,39,1,NOR
258,317843,h098,2005-02-09 12:00:00,505964.32159863674,1,3,418739.03032510245,45223815.275111064,108,1,40,1,NOR
259,317844,h098,2005-02-10 12:00:00,506633.22381230287,1,3,418739.03032510245,45223815.275111064,108,1,41,1,NOR
260,317845,h098,2005-02-11 12:00:00,506633.22381230287,1,3,418739.03032510245,45223815.275111064,108,1,42,1,NOR
261,317846,h098,2005-02-12 12:00:00,506633.2238123027,1,3,418739.03032510245,45223815.275111064,108,1,43,1,NOR
262,317847,h098,2005-02-13 12:00:00,506633.22381230263,1,3,418739.03032510245,45223815.275111064,108,1,44,1,NOR
263,317848,h098,2005-02-14 12:00:00,506633.2238123027,1,3,418739.03032510245,45223815.275111064,108,1,45,1,NOR
264,317849,h098,2005-02-15 12:00:00,506633.22381230263,1,3,418739.03032510245,45223815.275111064,108,1,46,1,NOR
265,317850,h098,2005-02-16 12:00:00,506633.22381230275,1,3,418739.03032510245,45223815.275111064,108,1,47,1,NOR
266,317851,h098,2005-02-17 12:00:00,506633.2238123027,1,3,418739.03032510245,45223815.275111064,108,1,48,1,NOR
267,317852,h098,2005-02-18 12:00:00,475793.4924435356,1,3,418739.03032510245,45223815.275111064,108,1,49,1,NOR
268,317853,h098,2005-02-19 12:00:00,414791.5558013508,1,3,418739.03032510245,45223815.275111064,108,1,50,1,NOR
269,317854,h098,2005-02-20 12:00:00,405399.3420829864,1,3,418739.03032510245,45223815.275111064,108,1,51,1,NOR
270,317855,h098,2005-02-21 12:00:00,419287.4515707069,1,3,418739.03032510245,45223815.275111064,108,1,52,1,NOR
271,317856,h098,2005-02-22 12:00:00,382718.6256816276,1,3,418739.03032510245,45223815.275111064,108,1,53,1,NOR
272,317857,h098,2005-02-23 12:00:00,343778.7746951226,1,3,418739.03032510245,45223815.275111064,108,1,54,1,NOR
273,317858,h098,2005-02-24 12:00:00,348965.38455538754,1,3,418739.03032510245,45223815.275111064,108,1,55,1,NOR
274,317859,h098,2005-02-25 12:00:00,374322.41387026873,1,3,418739.03032510245,45223815.275111064,108,1,56,1,NOR
275,317860,h098,2005-02-26 12:00:00,383736.7258144176,1,3,418739.03032510245,45223815.275111064,108,1,57,1,NOR
276,317861,h098,2005-02-27 12:00:00,414791.5558013509,1,3,418739.03032510245,45223815.275111064,108,1,58,1,NOR
277,317862,h098,2005-02-28 12:00:00,404380.0739147945,1,3,418739.03032510245,45223815.275111064,108,1,59,1,NOR
278,317863,h098,2005-03-01 12:00:00,363150.16306651034,1,3,418739.03032510245,45223815.275111064,108,1,60,1,NOR
279,317865,h098,2005-03-03 12:00:00,354765.6416019044,1,3,418739.03032510245,45223815.275111064,108,1,62,1,NOR
280,317866,h098,2005-03-04 12:00:00,406848.086313442,1,3,418739.03032510245,45223815.275111064,108,1,63,1,NOR
281,317867,h098,2005-03-05 12:00:00,358983.4920132068,1,3,418739.03032510245,45223815.275111064,108,1,64,1,NOR
282,317869,h098,2005-03-07 12:00:00,375806.5662921966,1,3,418739.03032510245,45223815.275111064,108,1,66,1,NOR
283,317870,h098,2005-03-08 12:00:00,390377.5601228896,1,3,418739.03032510245,45223815.275111064,108,1,67,1,NOR
284,317871,h098,2005-03-09 12:00:00,385377.14085360285,1,3,418739.03032510245,45223815.275111064,108,1,68,1,NOR
285,317872,h098,2005-03-10 12:00:00,390149.95558921155,1,3,418739.03032510245,45223815.275111064,108,1,69,1,NOR
286,317873,h098,2005-03-11 12:00:00,374372.7269973134,1,3,418739.03032510245,45223815.275111064,108,1,70,1,NOR
287,317874,h098,2005-03-12 12:00:00,383011.9232978312,1,3,418739.03032510245,45223815.275111064,108,1,71,1,NOR
288,317875,h098,2005-03-13 12:00:00,383011.9232978313,1,3,418739.03032510245,45223815.275111064,108,1,72,1,NOR
289,317876,h098,2005-03-14 12:00:00,383011.9232978313,1,3,418739.03032510245,45223815.275111064,108,1,73,1,NOR
290,317877,h098,2005-03-15 12:00:00,383011.92329783126,1,3,418739.03032510245,45223815.275111064,108,1,74,1,NOR
291,317878,h098,2005-03-16 12:00:00,383011.9232978313,1,3,418739.03032510245,45223815.275111064,108,1,75,1,NOR
292,317879,h098,2005-03-17 12:00:00,383011.9232978313,1,3,418739.03032510245,45223815.275111064,108,1,76,1,NOR
293,317880,h098,2005-03-18 12:00:00,383011.92329783126,1,3,418739.03032510245,45223815.275111064,108,1,77,1,NOR
294,317881,h098,2005-03-19 12:00:00,384403.5536848487,1,3,418739.03032510245,45223815.275111064,108,1,78,1,NOR
295,317882,h098,2005-03-20 12:00:00,384403.5536848487,1,3,418739.03032510245,45223815.275111064,108,1,79,1,NOR
296,317883,h098,2005-03-21 12:00:00,384403.5536848487,1,3,418739.03032510245,45223815.275111064,108,1,80,1,NOR
297,317884,h098,2005-03-22 12:00:00,384403.5536848487,1,3,418739.03032510245,45223815.275111064,108,1,81,1,NOR
298,317885,h098,2005-03-23 12:00:00,384403.5536848487,1,3,418739.03032510245,45223815.275111064,108,1,82,1,NOR
299,317886,h098,2005-03-24 12:00:00,384403.55368484877,1,3,418739.03032510245,45223815.275111064,108,1,83,1,NOR
300,317887,h098,2005-03-25 12:00:00,384403.5536848487,1,3,418739.03032510245,45223815.275111064,108,1,84,1,NOR
301,317888,h098,2005-03-26 12:00:00,384403.5536848487,1,3,418739.03032510245,45223815.275111064,108,1,85,1,NOR
302,317889,h098,2005-03-27 12:00:00,384403.5536848486,1,3,418739.03032510245,45223815.275111064,108,1,86,1,NOR
303,317890,h098,2005-03-28 12:00:00,384403.55368484865,1,3,418739.03032510245,45223815.275111064,108,1,87,1,NOR
304,317891,h098,2005-03-29 12:00:00,384403.5536848486,1,3,418739.03032510245,45223815.275111064,108,1,88,1,NOR
305,317892,h098,2005-03-30 12:00:00,384403.55368484865,1,3,418739.03032510245,45223815.275111064,108,1,89,1,NOR
306,317893,h098,2005-03-31 12:00:00,384403.55368484865,1,3,418739.03032510245,45223815.275111064,108,1,90,1,NOR
307,317894,h098,2005-04-01 12:00:00,384403.55368484865,1,3,418739.03032510245,45223815.275111064,108,1,91,1,NOR
308,317895,h098,2005-04-02 12:00:00,367294.77484854835,1,3,418739.03032510245,45223815.275111064,108,1,92,1,NOR
309,317896,h098,2005-04-03 12:00:00,370745.86201364186,1,3,418739.03032510245,45223815.275111064,108,1,93,1,NOR
310,317897,h098,2005-04-04 12:00:00,384403.55368484865,1,3,418739.03032510245,45223815.275111064,108,1,94,1,NOR
311,317898,h098,2005-04-05 12:00:00,384403.5536848486,1,3,418739.03032510245,45223815.275111064,108,1,95,1,NOR
312,317899,h098,2005-04-06 12:00:00,384403.55368484865,1,3,418739.03032510245,45223815.275111064,108,1,96,1,NOR
313,317900,h098,2005-04-07 12:00:00,384403.55368484865,1,3,418739.03032510245,45223815.275111064,108,1,97,1,NOR
314,317901,h098,2005-04-08 12:00:00,384403.55368484865,1,3,418739.03032510245,45223815.275111064,108,1,98,1,NOR
315,317902,h098,2005-04-09 12:00:00,384403.55368484865,1,3,418739.03032510245,45223815.275111064,108,1,99,1,NOR
316,317903,h098,2005-04-10 12:00:00,384403.5536848486,1,3,418739.03032510245,45223815.275111064,108,1,100,1,NOR
317,317904,h098,2005-04-11 12:00:00,384403.5536848486,1,3,418739.03032510245,45223815.275111064,108,1,101,1,NOR
318,317905,h098,2005-04-12 12:00:00,384403.5536848486,1,3,418739.03032510245,45223815.275111064,108,1,102,1,NOR
319,317906,h098,2005-04-13 12:00:00,384403.5536848486,1,3,418739.03032510245,45223815.275111064,108,1,103,1,NOR
320,317907,h098,2005-04-14 12:00:00,381601.2260109834,1,3,418739.03032510245,45223815.275111064,108,1,104,1,NOR
321,317908,h098,2005-04-15 12:00:00,375687.3022092234,1,3,418739.03032510245,45223815.275111064,108,1,105,1,NOR
322,317909,h098,2005-04-16 12:00:00,348702.3009004756,1,3,418739.03032510245,45223815.275111064,108,1,106,1,NOR
323,317910,h098,2005-04-17 12:00:00,375745.84697266866,1,3,418739.03032510245,45223815.275111064,108,1,107,1,NOR
324,317911,h098,2005-04-18 12:00:00,384403.55368484865,1,3,418739.03032510245,45223815.275111064,108,1,108,1,NOR
325,317912,h098,2005-04-19 12:00:00,384403.55368484854,1,3,418739.03032510245,45223815.275111064,108,1,109,1,NOR
326,317913,h098,2005-04-20 12:00:00,356249.1239013588,1,3,418739.03032510245,45223815.275111064,108,1,110,1,NOR
327,152983,h052,2006-01-01 12:00:00,402748.5253101516,4,4,450499.47153950384,45049947.153950386,100,3,1,2,NOR
328,152984,h052,2006-01-02 12:00:00,402748.5253101516,4,4,450499.47153950384,45049947.153950386,100,3,2,2,NOR
329,152985,h052,2006-01-03 12:00:00,402748.5253101516,4,4,450499.47153950384,45049947.153950386,100,3,3,2,NOR
330,152987,h052,2006-01-05 12:00:00,402748.525310152,4,4,450499.47153950384,45049947.153950386,100,3,5,2,NOR
331,152988,h052,2006-01-06 12:00:00,402748.5253101515,4,4,450499.47153950384,45049947.153950386,100,3,6,2,NOR
332,152989,h052,2006-01-07 12:00:00,467665.63969270984,4,4,450499.47153950384,45049947.153950386,100,3,7,2,NOR
333,152990,h052,2006-01-08 12:00:00,467665.6396927086,4,4,450499.47153950384,45049947.153950386,100,3,8,2,NOR
334,152991,h052,2006-01-09 12:00:00,467665.63969270856,4,4,450499.47153950384,45049947.153950386,100,3,9,2,NOR
335,152992,h052,2006-01-10 12:00:00,467665.6396927085,4,4,450499.47153950384,45049947.153950386,100,3,10,2,NOR
336,152993,h052,2006-01-11 12:00:00,467665.6396927084,4,4,450499.47153950384,45049947.153950386,100,3,11,2,NOR
337,152994,h052,2006-01-12 12:00:00,467665.6396927084,4,4,450499.47153950384,45049947.153950386,100,3,12,2,NOR
338,152995,h052,2006-01-13 12:00:00,467665.6396927085,4,4,450499.47153950384,45049947.153950386,100,3,13,2,NOR
339,152996,h052,2006-01-14 12:00:00,491987.8589321476,4,4,450499.47153950384,45049947.153950386,100,3,14,2,NOR
340,152997,h052,2006-01-15 12:00:00,491987.85893214814,4,4,450499.47153950384,45049947.153950386,100,3,15,2,NOR
